English,Hindi
slum,गन्दी गली;मैला कुचैला मौहल्ला
slumber,ऊंघ;झपकी;हल्की नींद;ऊंघना
slump,ढेर
slur,दाग;चिह्न;अप्रतिष्ठा
slush,नर्म मिट्टी;कीचड
sly,सयाना;धूर्त;मक्कार;कपटी;गुप्त
smack,तडाका;स्वाद;चपत;छोटा जहाज
small,छोटा;अल्प;क्षुद्र;लघु;थोडा;कम
smallpox,चेचक;शीतला
smart,तीक्ष्ण;तीखा;कडा;शीघ्र
smash,टुकडे टुकडे करना
smatter,निरर्थक बात करना
smattering,अल्प ज्ञान;ऊपरी ज्ञान
smear,दाग;धब्बा;कलंक;चिकनी वस्तु
smell,गन्ध;बास;गन्ध लेना;सूंघना
smelter,धातु गलानेवाला
smile,मुस्कुराहट;सहायता;दया
smirk,बनावटी हंसी;बनावटी हंसी हंसना
smite,हराना;कष्ट देना;दण्ड देना
smith,सुनार;लुहार
smock,स्त्रियों का कुर्ता;कमीज
smoke,धुआं;धूम्रपान;धुआं देना
smoker,तम्बाकू पीने वाला
smoky,धुआंदार;धूम्रमय;सधूम
smooth,चिकना;चमकीला;सम;मृदु
smother,धुआं;धूल;घबराहट
smoulder,सुलगना;धधकना
smudge,मिट्टी लपेटना;धब्बा लगाना
smug,बना ठना;छैल छबीला
smuggle,चौकी मारन
snack,भाग;भोग;जलपान;नाश्ता
snag,टहनी;गांठ;निकला हुआ दांत
snail,घोंघा;जोंक;काहिल;आलसी मनुष्य
snake,सांप;नाग;सर्प
snap,तडक;एक एक टूट;कडकडाहट
snare,फन्दा;जाल;पकड;पाश;फंसाना
snarl,लडाई;झगडा;गुर्राना;घुडकना
snatch,झट छीन लेना;झपट लेना
sneak,नीच;अधम मनुष्य;सरक जाना
sneaking,नीच;अधम;कंजूस
sneaky,नीच;कंजूस
sneer,घृणा की दृष्टि
sneeze,छींक;छींकना
snicker,मक्कारी से हंसना
sniff,सूंघना;नाक से सुडकना
snip,काट;कटाव;कपडे का छांटन;कतरन
snob,जूता बनाने वाल
snooze,ऊंघाई;झपकी;सोना;ऊंघना
snore,खर्राटा लेना
snort,खर्राटा;नासिका ध्वनि
snout,थूथन
snow,बर्फ;पाला;बर्फ पडना
snowfall,बर्फ का गिरना;गिरी हुई ढेर
snowy,हिममय;श्वेत
snub,लकडी की गांठ;रोक;डांट;घुडकी
snuff,सुडकना
snug,पास;चिपटा हुआ;आराम देने वाला
soak,भिगोना;सोखना;भीग जाना;चूसना
soap,साबुन
soapy,साबुन की तरह;साबुन लगा हुआ
soar,ऊंची उडान;ऊंचे पर उडना;चढना
sob,सिसकी;सिसकना;सुबकना
sober,संयमी;सचेत;आपे में;शान्त
sobriety,संयम;परहेज;गम्भीरता
sociable,संसर्ग शील;स्नेह वृद्धि;मेली
social,सामाजिक;जनसंग्रह संबंधी
socialism,समाजतंत्र;समाज साम्यवाद
socialist,समाजतंत्रवादी;समाजसाम्यवादी
society,सभा;समाज;मण्डली;संगति;साझा
sociologist,शास्त्र का ज्ञाता
sociology,समाजतत्व;समाज शास्त्र
sock,मोजा;पायतावा;जुर्राब
socket,घर;छेद
soda,सोडा;खार
sofa,सेज;पलंग;शय्या
soft,कोमल;नर्म;सुकुमार;मुलायम
soften,नम्र करना
soil,मिट्टी;चिकनी मिट्टी;भूमि;धरती
sojourn,डेरा
solace,सांत्वना;आश्वासन;धीरज;ढाढस
solar,सौर;सूर्य संबंधी;सूर्य का
solder,जोड;टांका;टांका लगाना;जोडना
soldier,सिपाही;सैनिक;योद्धा
